_id,url,title,update_time,image_url,sectors,salary,job_formality,job_experience_years,application_deadline,required_gender_specific,job_attributes,job_descriptions,job_requirements,company_name,company_address,company_url,timestampISOdate
{'$oid': '61b5dde6ac3da49adc03e73b'},https://mywork.com.vn/tuyen-dung/viec-lam/21321831/nhan-vien-tu-van-ban-hang-viettel-tai-nghe-an.html?svs=max_box,Nhân Viên Tư Vấn Bán Hàng Viettel Tại Nghệ An,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bưu chính', 'Dầu khí - Hóa chất', 'Dệt may - Da giày']",0 - 0 triệu,Mới tốt nghiệp / Thực tập sinh,Không yêu cầu,1638576000000,Nữ,Toàn thời gian cố định,"- Gọi điện thoại ra ngoài theo danh sách có sẵn của công ty để tư vấn và bán các sản phẩm và dịch vụ của Viettel.- Sản phẩm và dịch vụ là những phần mềm, ứng dụng, dịch vụ giá trị gia tăng...(Ví dụ: Dịch vụ 4G, nhạc chờ, internet, truyền hình...)Thời gian làm viêc:- Theo giờ hành chính: 08h00 - 17h30 (Nghỉ 01 ngày/tuần)* Địa chỉ làm việc:- Tại Nghệ An: Tòa nhà Viettel, đại lộ Lê Nin, phường Hà Huy Tập, TP Vinh, Nghệ An.","- Trình độ: Từ trung cấp trở lên (Tất cả các ngành nghề)- Giới tính: Nữ- Độ tuổi: Từ 20 -:- 33- Kinh nghiệm: Không yêu cầu- Kỹ năng: Giao tiếp tốt, không nói ngọng, không nói nặng giọng địa phương.- Yêu thích công việc chăm sóc khách hàng",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e73c'},https://mywork.com.vn/tuyen-dung/viec-lam/21323335/nhan-vien-cskh-nha-mang-viettel-da-nang.html?svs=max_box,Nhân Viên CSKH Nhà Mạng Viettel [ Đà Nẵng ],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Kiến trúc - Thiết kế nội thất', 'Bất động sản', 'Kỹ thuật']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638748800000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …) - Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel. - Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Không áp doanh số Thời gian làm việc: Theo ca luân phiên Ca 1: Từ 6h30 đến 14h30 Ca 2: Từ 14h30 đến 22h30 Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau) ĐỊA CHỈ LÀM VIỆC TẠI: Trung tâm chăm sóc khách hàng VIETTEL -215 Đường Phan Đăng Lưu, Đà Nẵng","- Nam/ nữ : tuổi từ 18 -35- Tốt nghiệp TC, CĐ, ĐH- có giọng nói chuẩn, không nói ngọng, nói lắp, nói giọng địa phương.- Có tinh thần ham học hỏi, nhiệt huyết trong công việc.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e73d'},https://mywork.com.vn/tuyen-dung/viec-lam/21322492/cham-soc-khach-hang-viettel-tan-binh-ho-chi-minh.html?svs=max_box,Chăm Sóc Khách Hàng Viettel  - Tân Bình - Hồ Chí Minh,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Lao động phổ thông', 'Tư vấn/ Chăm sóc khách hàng']",7 - 10 triệu,Nhân viên,Không yêu cầu,1638921600000,Không yêu cầu,Toàn thời gian cố định,"Nhân viên tư vấn Viettel tại Hồ Chí Minh- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại- Làm việc xoay ca linh động* Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường (tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"345 Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e73e'},https://mywork.com.vn/tuyen-dung/viec-lam/21327143/nhan-vien-tu-van-vien-thong-viettel-khu-vuc-thai-nguyen.html?svs=max_box,Nhân Viên Tư Vấn Viễn Thông Viettel Khu Vực Thái Nguyên,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Phiên dịch/ Ngoại ngữ', 'Bưu chính', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Chưa có kinh nghiệm,1639008000000,Không yêu cầu,Toàn thời gian cố định,"- Làm việc theo giờ hành chính: 8h – 17h30- Tư vấn và bán những sản phẩm dịch vụ cố định - di động của mạng Viettel qua tổng đài ViettelGọi ra ngoài, tiếp cận khách hàng theo danh sách có sẵn, đặc biệt những khách hàng đã được gửi tin nhắn về chương trình khuyến mãi, thuyết phục khách hàng đăng kí dịch vụ* Các gói SP: Gói data, gói phút gọi, chuyển đổi trả sau, sản phẩm thương mại điện tử...- Địa chỉ: Tòa nhà Viettel số 4, Đ. Hoàng Văn Thụ, Phường Hoàng Văn Thụ, TP. Thái Nguyên","- Độ tuổi: Nam/nữ 20 – 35 tuổi- Tốt nghiệp TC, CĐ, ĐH tất cả các chuyên ngành (hoặc đang chờ bằng)- Không nói ngọng, không nói lắp, không nói giọng địa phương- Yêu thích kinh doanh là một lợi thế",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e73f'},https://mywork.com.vn/tuyen-dung/viec-lam/21351482/chuyen-vien-cskh-tu-van-viettel-qua-tong-dai-da-nang.html?svs=max_box,Chuyên Viên CSKH Tư Vấn Viettel Qua Tổng Đài Đà Nẵng,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ', 'Du lịch', 'Đầu tư']",5-7 triệu,Nhân viên,Chưa có kinh nghiệm,1638748800000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …) - Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel. - Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Không áp doanh số Thời gian làm việc: Theo ca luân phiên Ca 1: Từ 6h30 đến 14h30 Ca 2: Từ 14h30 đến 22h30 Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau) ĐỊA CHỈ LÀM VIỆC TẠI: Trung tâm chăm sóc khách hàng VIETTEL -215 Đường Phan Đăng Lưu, Đà Nẵng","- Nam/ nữ : tuổi từ 18 -35- Tốt nghiệp  TC, CĐ, ĐH- có giọng nói chuẩn, không nói ngọng, nói lắp, nói giọng địa phương.- Có tinh thần ham học hỏi, nhiệt huyết trong công việc.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e740'},https://mywork.com.vn/tuyen-dung/viec-lam/21321420/tu-van-vien-giai-dap-thac-mac-tong-dai-198-viettel-chi-nhanh-hcm.html?svs=max_box,Tư Vấn Viên Giải Đáp Thắc Mắc Tổng Đài 198 Viettel - Chi Nhánh HCM,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Dịch vụ', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638748800000,Không yêu cầu,Toàn thời gian cố định,"Mô tả công việc:- Tiếp nhận cuộc gọi của khách hàng qua tổng đài 198 và giải đáp thắc mắc của khách hàng về sản phẩm, dịch vụ của Viettel- Làm việc xoay ca linh động * Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","+ Yêu cầu công việc:- Tuổi : 18----35- Tốt nghiệp từ Trung cấp, Cao đẳng, Đại học trở lên (Không phân biệt nghành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e741'},https://mywork.com.vn/tuyen-dung/viec-lam/100079144/nhan-vien-tong-dai-198-viettel-khu-vuc-thach-that-ha-noi.html?svs=max_box,Nhân Viên Tổng Đài 198 Viettel Khu Vực Thạch Thất - Hà Nội,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Tư vấn/ Chăm sóc khách hàng', 'Sản xuất']",5-7 triệu,Nhân viên,Không yêu cầu,1638921600000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh số.Thời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h30 đến 6h30 sáng (Ngày hôm sau).Địa chỉ: Thôn 2 - Thạch hòa -Thạch Thất- HN..","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Thành Phố Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e742'},https://mywork.com.vn/tuyen-dung/viec-lam/21329819/nhan-vien-truc-hotline-ho-tro-khach-hang-mang-viettel-tai-khu-vuc-tan-binh-hcm.html?svs=max_box,Nhân Viên Trực Hotline Hỗ Trợ Khách Hàng Mạng Viettel Tại Khu Vực Tân Bình HCM,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Dịch vụ', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639008000000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng qua tổng đài 198 và giải đáp thắc mắc của khách hàng về sản phẩm, dịch vụ của Viettel.- Làm việc xoay ca linh động* Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","- Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e743'},https://mywork.com.vn/tuyen-dung/viec-lam/21317650/nhan-vien-cskh-viettel-hcm.html?svs=max_box,Nhân Viên CSKH [Viettel HCM],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Biên tập/ Báo chí/ Truyền hình', 'Bảo hiểm/ Tư vấn bảo hiểm']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639440000000,Không yêu cầu,Toàn thời gian cố định,"- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại- làm việc xoay ca*Địa điểm làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","- Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e744'},https://mywork.com.vn/tuyen-dung/viec-lam/100068530/nhan-vien-ho-tro-khieu-nai-viettel-tai-ha-noi.html?svs=max_box,Nhân Viên Hỗ Trợ Khiếu Nại Viettel Tại Hà Nội,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Tư vấn/ Chăm sóc khách hàng', 'Khách sạn - Nhà hàng', 'Vật tư/Thiết bị/Mua hàng']",7-10 triệu,Nhân viên,Không yêu cầu,1638403200000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận, xử lí thông tin phản ánh từ phía khách hàng về chuyển mạng giữ số của mạng di động Viettel- Tiếp nhận thông tin phản ánh từ phía khách hàng về các dịch vụ của Viettel (chủ yếu là khiếu nại về cước mạng di động Viettel) - Thời gian làm việc:  + Ca hành chính: 08h00 - 17h30 (Chủ yếu làm ca này)  + Ca 1: 06h30 – 14h30   + Ca 2: 14h30 – 22h00 - Địa chỉ làm việc: Tòa 3B khu đô thị Handi Resco, 74 Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội.","- Nam / Nữ tuổi từ 20 - 35- Tốt nghiệp trung cấp , cao đẳng, Đại Học- Có chất giọng tốt, không nói ngọng, nói lắp, nói giọng địa phương- Tin học văn phòng cơ bản- Ưu tiên ứng viên đã có kinh nghiệm chăm sóc khách hàng Viettel",Công ty Cổ phần Truyền thông Kim Cương,Cụm công nghiệp Lai Xá - Kim Chung - Hoài Đức - Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e745'},https://mywork.com.vn/tuyen-dung/viec-lam/100145104/truong-nhom-tuyen-sinh-oe-mao-khe-quang-ninh.html?svs=max_box,Trưởng Nhóm Tuyển Sinh_Oe Mạo Khê - Quảng Ninh,2021-11-29,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Quản trị kinh doanh', 'Bán hàng', 'Bảo hiểm/ Tư vấn bảo hiểm']",20-25 triệu,Trưởng nhóm,1 năm,1640476800000,Không yêu cầu,Toàn thời gian cố định,"1)	Quản lý, giám sát, đôn đốc nhóm tuyển sinh của mình thực hiện chỉ tiêu tuyển sinh của nhóm.2)	Hướng dẫn nhân viên xử lý các tình huống phát sinh (nếu có), hướng dẫn nhân viên cách thức và phương pháp thực hiện tốt công việc nhằm đạt được chỉ tiêu tuyển sinh.3)	Chịu trách nhiệm đối ngoại, quan hệ giao dịch, tiếp khách hợp tác với công ty.4)	Phối hợp với nhân viên trong chi nhánh triển khai các chương trình sự kiện; hội thảo; PR; marketing.5)	Thực hiện tư vấn các chương trình đào tạo và chốt sale.6)	Lên kế hoạch và chủ động thực hiện công tác tìm kiếm khách hàng và khai thác data cho nhóm.","-	Tin học văn phòng thành thạo-	Kỹ năng làm việc nhóm-	Kỹ năng giao tiếp thuyết phục-	Có kinh nghiệm 1 năm trong công việc kinh doanh, bán lẻ, tài chính, ngân hàng, bảo hiểm….",Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,"Cạnh trường tiểu học Quyết Thắng, tổ 4 Vĩnh Hòa, phường Mạo Khê, thị xã Đông Triều, tỉnh Quảng Ninh",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100064338/he-thong-anh-ngu-quoc-te-ocean-edu.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e746'},https://mywork.com.vn/tuyen-dung/viec-lam/21319252/tong-dai-vien-mang-di-dong-viettel-hcm.html?svs=max_box,Tổng Đài Viên Mạng Di Động Viettel [HCM],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Giao nhận/ Vận chuyển/ Kho bãi', 'Hàng gia dụng', 'Hành chính - Văn phòng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638835200000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng qua tổng đài 198 và giải đáp thắc mắc của khách hàng về sản phẩm, dịch vụ của Viettel- Làm việc xoay ca linh động- Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Yêu cầu công việc:- Tuổi : 18----35- Tốt nghiệp từ Trung cấp, Cao đẳng, Đại học trở lên (Không phân biệt nghành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e747'},https://mywork.com.vn/tuyen-dung/viec-lam/21323943/nhan-su-dich-vu-di-dong-viettel-hcm-tat-ca-chuyen-nganh.html?svs=max_box,Nhân Sự Dịch Vụ Di Động Viettel HCM - Tất Cả Chuyên Ngành,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Hành chính - Văn phòng', 'Tư vấn/ Chăm sóc khách hàng']",5-7 triệu,Nhân viên,Không yêu cầu,1638921600000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng qua tổng đài 198 và giải đáp thắc mắc của khách hàng về sản phẩm, dịch vụ của Viettel- Làm việc xoay ca linh động- Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Yêu cầu công việc:- Tuổi: 18----35- Tốt nghiệp từ Trung cấp, Cao đẳng, Đại học trở lên (Không phân biệt nghành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
